startYear,runtimeMinutes,numVotes,averageRating
1952.0,99.0,1241,6.1
1952.0,118.0,1601,6.8
1953.0,81.0,1662,7.3
1952.0,92.0,1663,7.0
1952.0,118.0,2024,7.3
1952.0,103.0,2459,7.1
1952.0,105.0,5289,7.1
1952.0,99.0,4250,7.5
1952.0,105.0,5480,7.3
1953.0,47.0,1906,7.3
1952.0,87.0,2884,7.2
1952.0,76.0,5674,6.9
1952.0,77.0,1273,6.4
1952.0,102.0,2440,7.2
1952.0,152.0,12297,6.6
1952.0,81.0,1212,6.7
1952.0,112.0,3264,6.9
1952.0,85.0,94020,7.9
1952.0,143.0,62985,8.3
1952.0,95.0,4926,7.5
1952.0,73.0,1165,3.2
1952.0,106.0,7811,6.8
1952.0,70.0,2710,6.0
1952.0,99.0,5611,7.4
1952.0,107.0,2059,7.0
1952.0,88.0,1042,6.4
1951.0,78.0,12040,7.6
1952.0,137.0,17019,8.1
1952.0,76.0,1814,6.4
1952.0,113.0,2334,7.4
1952.0,81.0,2650,6.7
1951.0,85.0,8438,7.3
1952.0,92.0,1122,7.1
1952.0,93.0,1270,6.8
1952.0,115.0,1166,6.5
1952.0,97.0,12386,7.0
1952.0,119.0,4744,7.1
1952.0,98.0,2299,7.1
1953.0,91.0,9548,7.4
1952.0,71.0,6653,7.7
1952.0,117.0,2106,7.2
1952.0,116.0,2145,7.7
1952.0,83.0,1369,7.2
1952.0,95.0,4879,7.0
1952.0,105.0,2099,7.0
1952.0,97.0,4009,7.7
1952.0,105.0,1146,6.3
1952.0,96.0,3131,7.0
1952.0,85.0,1215,7.1
1952.0,129.0,33243,7.8
1952.0,89.0,3677,7.0
1952.0,87.0,1111,4.9
1953.0,115.0,2168,7.3
1952.0,91.0,4324,6.5
1952.0,98.0,1832,7.2
1952.0,82.0,1296,6.7
1952.0,148.0,5761,8.2
1952.0,82.0,1846,7.5
1952.0,115.0,5333,7.5
1952.0,103.0,208341,8.3
1952.0,88.0,2560,7.1
1952.0,114.0,4448,6.2
1952.0,95.0,1995,7.0
1952.0,93.0,1632,6.7
1952.0,89.0,3128,7.0
1951.0,100.0,1245,6.9
1952.0,84.0,1330,6.7
1952.0,110.0,4765,7.5
1951.0,90.0,7179,7.6
1952.0,89.0,21518,8.2
1952.0,74.0,1343,7.0
1952.0,113.0,9835,7.4
1952.0,86.0,1701,6.4
1952.0,111.0,1069,6.3
1952.0,117.0,1191,6.8
1952.0,104.0,1675,6.9
1953.0,92.0,4960,8.0
1953.0,89.0,3570,6.8
1953.0,83.0,2401,7.4
1953.0,77.0,3003,6.1
1953.0,76.0,3939,6.6
1953.0,90.0,1124,6.5
1953.0,80.0,1604,7.1
1953.0,105.0,1092,6.1
1953.0,112.0,9554,7.5
1953.0,90.0,1323,6.0
1953.0,80.0,6589,6.7
1953.0,102.0,1128,5.8
1953.0,78.0,3537,8.0
1953.0,89.0,22105,8.0
1953.0,80.0,2695,6.8
1953.0,85.0,4324,6.9
1953.0,77.0,1276,6.8
1953.0,101.0,1862,7.1
1953.0,95.0,1726,6.5
1953.0,101.0,8098,7.3
1953.0,114.0,1120,6.8
1953.0,94.0,1480,6.9
1953.0,64.0,1408,3.9
1953.0,90.0,1116,6.8
1953.0,126.0,3869,7.5
1953.0,75.0,1614,7.0
1953.0,88.0,4413,6.8
1953.0,131.0,1632,8.4
1953.0,84.0,1342,6.0
1953.0,100.0,1630,6.1
1953.0,99.0,2271,6.7
1953.0,62.0,8917,5.5
1953.0,118.0,41281,7.6
1953.0,86.0,2657,7.1
1953.0,91.0,29808,7.2
1953.0,85.0,1680,7.6
1953.0,65.0,7758,4.2
1953.0,83.0,1223,6.0
1953.0,93.0,5672,7.6
1954.0,91.0,1111,6.2
1953.0,71.0,6650,7.0
1953.0,83.0,8898,7.1
1953.0,106.0,2852,6.9
1953.0,88.0,15377,7.1
1953.0,95.0,19688,6.9
1953.0,95.0,18111,7.3
1954.0,90.0,1259,7.1
1953.0,83.0,1153,7.1
1953.0,78.0,6858,6.3
1953.0,109.0,2995,6.9
1953.0,81.0,8104,6.5
1953.0,69.0,1622,6.8
1953.0,89.0,2941,7.2
1953.0,120.0,9878,7.3
1953.0,109.0,5341,7.1
1953.0,115.0,3121,6.3
1952.0,83.0,1015,6.3
1953.0,81.0,3122,7.4
1953.0,80.0,2290,7.5
1953.0,69.0,1180,7.5
1953.0,105.0,8384,8.0
1953.0,76.0,1015,5.8
1953.0,103.0,1372,6.5
1953.0,100.0,1504,7.1
1953.0,79.0,1573,6.5
1953.0,105.0,1043,7.1
1953.0,90.0,1375,6.5
1953.0,70.0,1311,2.7
1954.0,90.0,3151,6.9
1953.0,91.0,1291,6.0
1953.0,116.0,7174,6.7
1953.0,99.0,2002,6.7
1953.0,92.0,14070,7.0
1953.0,93.0,1228,7.0
1953.0,77.0,120329,7.3
1953.0,73.0,1002,4.2
1953.0,80.0,12118,7.7
1953.0,101.0,1031,5.9
1953.0,135.0,8903,6.7
1953.0,66.0,4366,3.0
1953.0,118.0,122286,8.0
1953.0,131.0,51362,8.1
1953.0,103.0,1456,5.9
1953.0,108.0,1625,6.5
1953.0,118.0,35357,7.6
1953.0,101.0,1338,7.1
1953.0,96.0,11821,7.5
1953.0,85.0,1321,6.9
1953.0,120.0,49550,8.0
1953.0,90.0,2322,6.2
1953.0,122.0,1052,7.0
1953.0,90.0,1255,7.0
1953.0,89.0,7777,6.5
1953.0,103.0,1476,6.5
1953.0,102.0,1103,7.3
1953.0,98.0,6082,7.0
1953.0,84.0,2444,7.1
1953.0,136.0,48107,8.2
1953.0,90.0,1080,5.5
1954.0,94.0,6383,7.8
1953.0,111.0,1523,6.9
1953.0,96.0,19302,8.3
1953.0,114.0,15870,7.5
1954.0,85.0,8229,7.4
1953.0,109.0,14196,7.9
1953.0,85.0,31170,7.1
1953.0,112.0,1353,6.7
1954.0,127.0,27808,7.2
1954.0,91.0,1075,6.7
1954.0,94.0,1443,7.0
1954.0,91.0,3746,6.4
1954.0,128.0,9250,7.0
1954.0,113.0,1222,6.4
1954.0,91.0,2198,6.8
1954.0,108.0,1012,6.1
1954.0,99.0,1501,6.5
1954.0,95.0,2126,6.7
1954.0,102.0,5039,6.7
1954.0,108.0,7222,6.8
1954.0,96.0,3278,6.9
1954.0,124.0,23561,7.7
1954.0,105.0,4335,6.8
1954.0,102.0,3446,8.0
1954.0,104.0,5145,7.3
1954.0,79.0,24860,7.0
1953.0,73.0,3131,7.4
1955.0,124.0,9143,7.4
1954.0,101.0,3256,6.6
1954.0,110.0,2508,6.4
1954.0,95.0,1114,6.7
1954.0,77.0,1187,5.0
1955.0,117.0,59269,8.0
1954.0,105.0,149026,8.2
1954.0,92.0,1199,6.6
1954.0,139.0,3396,6.6
1954.0,103.0,2046,6.3
1954.0,104.0,3372,7.4
1954.0,73.0,1143,5.3
1954.0,91.0,1196,6.8
1956.0,80.0,1446,2.3
1955.0,102.0,3507,7.3
1954.0,100.0,2855,6.7
1954.0,115.0,7597,7.3
1954.0,83.0,1044,5.5
1954.0,96.0,27310,7.6
1954.0,100.0,1139,5.9
1954.0,103.0,1492,6.2
1954.0,92.0,1124,7.0
1954.0,147.0,5160,6.8
1954.0,108.0,6192,7.7
1954.0,91.0,4051,7.1
1954.0,80.0,2979,7.5
1954.0,86.0,3178,7.2
1954.0,71.0,2256,3.5
1954.0,110.0,14726,7.7
1954.0,71.0,1863,3.4
1954.0,116.0,3195,6.2
1954.0,96.0,2680,7.0
1954.0,95.0,1380,6.7
1954.0,96.0,3977,7.0
1954.0,72.0,1387,6.5
1954.0,108.0,5665,7.1
1953.0,82.0,1251,6.2
1955.0,91.0,1992,7.1
1954.0,94.0,1406,7.8
1954.0,95.0,3427,6.8
1954.0,156.0,2098,8.0
1954.0,108.0,135238,8.1
1954.0,138.0,1398,7.3
1954.0,75.0,1079,6.6
1954.0,88.0,1312,6.6
1954.0,100.0,2290,6.2
1954.0,81.0,1171,6.7
1954.0,97.0,1793,6.5
1954.0,88.0,2419,7.1
1954.0,112.0,422580,8.4
1954.0,80.0,1560,7.0
1954.0,91.0,10005,6.6
1954.0,113.0,56275,7.7
1954.0,94.0,2884,7.4
1954.0,93.0,7203,7.5
1954.0,124.0,13555,8.4
1954.0,100.0,1160,6.2
1954.0,123.0,5769,7.5
1954.0,102.0,20455,7.4
1954.0,207.0,300981,8.6
1954.0,142.0,1368,4.7
1954.0,81.0,1542,6.9
1954.0,154.0,14970,7.6
1954.0,108.0,55592,8.0
1954.0,77.0,5797,6.8
1954.0,98.0,1436,6.5
1955.0,117.0,1000,7.3
1954.0,94.0,18897,7.2
1954.0,117.0,5228,6.5
1955.0,86.0,8528,5.9
1954.0,102.0,2932,6.3
1954.0,102.0,1731,6.5
1954.0,117.0,3314,6.7
1954.0,86.0,1200,6.0
1954.0,94.0,8595,7.1
1954.0,120.0,31073,7.6
1953.0,79.0,14011,6.8
1954.0,83.0,2250,6.7
1954.0,95.0,1424,7.8
1954.0,117.0,2135,6.8
1955.0,80.0,2038,6.6
1955.0,79.0,4952,6.4
1955.0,99.0,1182,6.6
1955.0,89.0,12604,7.6
1955.0,104.0,2432,7.2
1954.0,72.0,14465,7.2
1955.0,109.0,3356,6.6
1955.0,81.0,18281,7.7
1955.0,149.0,2011,6.5
1956.0,116.0,1062,6.7
1955.0,113.0,4691,7.5
1955.0,87.0,6117,7.4
1955.0,111.0,3098,6.8
1955.0,101.0,7798,7.4
1955.0,110.0,2706,6.3
1956.0,98.0,10196,7.7
1955.0,69.0,6369,4.2
1955.0,93.0,1446,7.4
1955.0,134.0,1389,6.4
1955.0,94.0,2150,7.0
1955.0,81.0,1323,5.7
1955.0,100.0,1679,6.9
1955.0,126.0,3337,6.7
1955.0,56.0,1675,6.8
1955.0,93.0,3374,7.0
1955.0,112.0,8357,7.5
1955.0,159.0,1613,8.0
1955.0,97.0,1826,7.2
1955.0,118.0,24461,8.2
1955.0,118.0,38569,7.9
1955.0,105.0,1042,6.6
1955.0,89.0,4472,7.8
1954.0,97.0,6337,7.2
1955.0,84.0,1071,5.9
1955.0,90.0,1575,7.0
1955.0,93.0,1200,6.5
1955.0,82.0,5006,5.9
1955.0,150.0,14737,7.2
1955.0,102.0,2714,6.8
1955.0,117.0,1811,7.2
1955.0,103.0,3911,7.3
1955.0,88.0,1506,7.0
1955.0,88.0,2025,6.4
1955.0,79.0,4668,6.0
1955.0,101.0,2885,7.0
1956.0,100.0,3277,7.1
1955.0,104.0,2313,6.3
1955.0,67.0,20214,6.7
1955.0,63.0,1153,2.1
1955.0,113.0,1302,6.3
1955.0,106.0,17594,7.6
1955.0,87.0,2393,7.1
1956.0,90.0,1161,7.8
1955.0,76.0,116987,7.3
1955.0,91.0,25128,7.7
1955.0,106.0,3507,6.6
1955.0,78.0,1038,6.4
1955.0,87.0,2237,6.5
1955.0,116.0,4626,7.3
1955.0,138.0,2268,7.2
1955.0,102.0,4240,6.5
1955.0,122.0,3549,7.1
1955.0,84.0,1354,6.7
1955.0,89.0,2799,6.9
1955.0,103.0,9013,7.3
1955.0,119.0,9230,7.4
1955.0,90.0,20311,7.7
1955.0,123.0,14760,7.7
1955.0,84.0,3097,6.7
1955.0,93.0,7255,7.3
1955.0,88.0,3099,7.7
1955.0,108.0,1442,6.8
1955.0,92.0,78368,8.0
1955.0,135.0,1604,6.7
1955.0,145.0,10815,7.0
1955.0,126.0,13168,8.3
1955.0,125.0,20808,8.6
1955.0,95.0,1029,6.4
1955.0,100.0,2182,7.2
1955.0,115.0,7585,7.1
1955.0,86.0,2389,7.1
1955.0,87.0,2274,7.1
1955.0,95.0,1689,6.6
1955.0,111.0,79940,7.7
1955.0,82.0,5177,5.7
1955.0,117.0,3407,7.0
1955.0,93.0,1254,6.7
1955.0,104.0,5253,7.4
1955.0,117.0,2666,6.5
1955.0,93.0,1323,6.8
1955.0,105.0,32437,7.1
1955.0,168.0,2363,8.0
1955.0,102.0,7376,7.0
1955.0,96.0,1167,6.2
1955.0,109.0,11722,7.8
1955.0,90.0,2322,8.0
1955.0,112.0,2925,6.4
1955.0,99.0,7260,7.2
1956.0,67.0,1565,3.1
1955.0,122.0,2039,6.7
1955.0,80.0,8176,6.5
1955.0,111.0,2220,6.4
1955.0,97.0,1307,6.6
1955.0,106.0,60597,7.4
1955.0,106.0,4690,7.2
1955.0,99.0,31929,7.1
1955.0,177.0,6851,8.0
1955.0,123.0,2190,7.7
1955.0,96.0,2217,7.0
1955.0,90.0,1941,6.9
1955.0,92.0,2382,6.8
1955.0,106.0,7653,7.5
1955.0,81.0,1533,6.9
1955.0,98.0,1495,7.2
1955.0,102.0,1280,6.6
1956.0,90.0,2974,7.0
1956.0,103.0,1817,6.9
1956.0,87.0,3465,7.9
1956.0,143.0,3203,5.8
1956.0,105.0,7236,7.0
1956.0,110.0,10387,8.3
1956.0,167.0,23447,6.8
1956.0,107.0,4496,7.4
1956.0,107.0,2034,6.8
1956.0,114.0,1148,6.3
1956.0,114.0,6458,7.4
1956.0,97.0,1208,6.6
1956.0,84.0,1304,6.6
1956.0,129.0,12170,7.5
1956.0,106.0,1118,7.5
1956.0,119.0,3668,6.6
1955.0,75.0,1236,3.7
1956.0,79.0,1442,4.0
1956.0,94.0,1071,6.6
1956.0,80.0,4441,7.0
1956.0,110.0,1559,6.4
1956.0,95.0,6392,7.6
1956.0,116.0,5150,8.1
1956.0,82.0,1358,6.1
1957.0,90.0,1131,6.6
1956.0,96.0,10324,6.4
1956.0,99.0,1173,7.8
1956.0,128.0,5492,6.6
1956.0,94.0,2736,7.5
1955.0,97.0,1557,6.6
1956.0,111.0,2932,3.6
1955.0,101.0,11094,7.9
1956.0,78.0,2878,5.8
1956.0,106.0,1269,6.0
1956.0,81.0,1636,6.8
1955.0,79.0,1756,5.4
1957.0,108.0,1039,7.6
1956.0,83.0,6676,6.4
1956.0,123.0,1607,6.9
1956.0,95.0,1603,6.3
1956.0,95.0,7096,6.3
1956.0,89.0,2702,7.1
1956.0,98.0,43564,7.6
1956.0,137.0,6099,7.4
1956.0,112.0,1085,7.4
1956.0,201.0,32602,7.6
1956.0,99.0,2885,6.8
1956.0,85.0,1003,6.9
1956.0,78.0,1365,3.5
1956.0,109.0,6696,7.5
1956.0,93.0,1440,7.2
1956.0,118.0,1893,6.2
1956.0,111.0,13163,7.0
1956.0,95.0,1755,6.6
1957.0,104.0,1345,6.6
1956.0,72.0,2097,4.1
1956.0,80.0,42970,7.7
1956.0,71.0,2030,5.0
1956.0,99.0,1375,6.1
1956.0,78.0,2200,7.5
1956.0,73.0,1484,6.6
1956.0,84.0,77704,8.0
1956.0,86.0,1308,6.1
1956.0,133.0,23013,7.4
1956.0,94.0,2953,6.7
1957.0,82.0,1378,6.6
1955.0,98.0,1342,6.5
1956.0,108.0,1316,6.9
1956.0,99.0,2684,7.0
1956.0,89.0,3436,6.2
1956.0,122.0,10142,7.4
1956.0,120.0,54875,7.5
1956.0,103.0,4147,7.4
1956.0,153.0,3112,7.1
1956.0,108.0,1086,7.1
1956.0,116.0,16259,7.3
1956.0,77.0,2968,5.0
1956.0,86.0,1318,7.1
1956.0,104.0,1690,6.8
1956.0,105.0,1727,6.8
1956.0,78.0,1954,7.7
1956.0,78.0,2995,7.2
1956.0,117.0,1288,6.1
1956.0,90.0,1348,6.3
1956.0,83.0,2039,7.7
1955.0,81.0,1400,3.6
1956.0,94.0,1035,7.0
1955.0,82.0,5179,6.7
1956.0,100.0,1086,6.8
1956.0,121.0,3347,7.0
1956.0,109.0,1655,7.0
1956.0,135.0,2198,7.2
1955.0,161.0,3915,7.4
1956.0,77.0,1005,6.2
1956.0,99.0,1024,6.4
1956.0,105.0,5148,7.6
1956.0,119.0,76670,7.9
1956.0,78.0,4344,7.4
1956.0,107.0,5662,6.7
1956.0,99.0,1460,7.5
1956.0,113.0,7042,7.5
1956.0,82.0,4208,6.3
1956.0,88.0,1317,7.6
1956.0,145.0,2558,7.9
1957.0,86.0,1108,7.2
1956.0,85.0,1110,6.7
1956.0,104.0,2184,6.5
1956.0,122.0,2161,7.3
1956.0,123.0,3031,6.8
1956.0,220.0,61170,7.8
1955.0,84.0,2357,7.5
1956.0,100.0,1169,6.3
1957.0,85.0,1076,6.8
1956.0,106.0,1487,7.8
1956.0,117.0,1343,7.2
1956.0,105.0,3965,6.8
1956.0,80.0,3316,7.4
1956.0,95.0,1268,6.6
1956.0,101.0,17471,8.3
1956.0,96.0,1192,7.6
1956.0,65.0,1243,3.2
1956.0,208.0,8634,6.8
1956.0,79.0,1153,6.0
1956.0,100.0,5147,7.0
1956.0,80.0,1765,5.9
1956.0,99.0,9630,7.5
1956.0,81.0,2448,6.1
1957.0,96.0,650823,8.9
1957.0,82.0,6084,6.4
1957.0,75.0,1120,6.2
1957.0,92.0,17441,7.6
1957.0,100.0,1449,7.5
1957.0,91.0,3437,6.4
1957.0,94.0,1232,7.1
1957.0,115.0,26627,7.5
1957.0,103.0,1098,7.2
1957.0,80.0,2203,4.5
1958.0,108.0,1051,7.4
1957.0,102.0,1725,6.7
1957.0,62.0,2696,4.9
1957.0,125.0,1961,6.6
1957.0,76.0,2103,3.7
1957.0,172.0,8081,8.1
1957.0,88.0,2391,5.4
1957.0,111.0,1294,6.2
1957.0,71.0,1360,5.3
1957.0,161.0,194845,8.1
1955.0,82.0,1205,7.0
1959.0,128.0,1119,7.8
1958.0,88.0,1067,7.1
1957.0,89.0,1290,6.2
1956.0,86.0,1809,6.5
1957.0,82.0,8844,7.1
1957.0,79.0,2946,5.1
1957.0,77.0,2216,6.8
1957.0,101.0,1216,6.5
1957.0,118.0,3977,6.8
1957.0,103.0,7373,7.3
1957.0,143.0,1585,8.4
1957.0,137.0,4539,7.4
1957.0,85.0,2357,7.2
1957.0,98.0,9345,7.5
1957.0,126.0,13069,8.2
1957.0,152.0,2313,5.9
1958.0,104.0,1712,5.4
1957.0,100.0,1606,7.0
1958.0,75.0,3293,6.2
1957.0,116.0,1375,6.0
1957.0,90.0,1075,7.3
1957.0,80.0,4374,7.0
1957.0,71.0,1253,3.7
1957.0,103.0,25448,7.0
1957.0,75.0,3067,4.5
1956.0,80.0,1281,7.2
1957.0,116.0,4100,7.6
1957.0,122.0,13288,7.2
1957.0,82.0,1032,6.4
1957.0,109.0,1027,7.2
1957.0,107.0,7485,7.3
1957.0,76.0,2225,5.1
1957.0,81.0,15216,7.6
1957.0,69.0,1467,5.5
1957.0,90.0,1181,5.3
1957.0,96.0,7387,6.6
1957.0,113.0,2053,5.7
1957.0,80.0,1522,6.5
1957.0,126.0,1090,7.0
1957.0,91.0,6292,7.9
1957.0,110.0,6854,7.1
1957.0,105.0,1810,5.7
1957.0,78.0,1570,5.8
1957.0,110.0,42808,8.1
1957.0,78.0,1392,5.7
1957.0,109.0,2704,6.1
1957.0,114.0,2366,6.6
1957.0,95.0,13893,8.3
1957.0,130.0,13176,7.2
1957.0,101.0,1793,6.5
1958.0,110.0,1127,8.0
1958.0,119.0,1380,7.2
1957.0,122.0,2254,7.2
1957.0,102.0,2311,7.2
1958.0,116.0,17729,7.8
1958.0,210.0,1312,7.5
1958.0,65.0,2335,2.5
1957.0,77.0,2727,6.4
1957.0,84.0,2314,5.8
1957.0,105.0,1064,7.2
1957.0,91.0,1551,6.9
1957.0,173.0,1002,8.1
1957.0,96.0,1582,7.3
1957.0,90.0,3355,6.7
1957.0,95.0,11390,7.5
1957.0,67.0,1434,6.3
1956.0,115.0,2335,6.7
1957.0,102.0,6804,7.8
1957.0,110.0,40835,8.1
1957.0,83.0,11224,7.3
1957.0,106.0,1736,7.2
1957.0,101.0,3009,6.7
1957.0,111.0,4436,6.7
1957.0,88.0,167593,8.4
1957.0,157.0,5082,7.2
1957.0,132.0,2424,5.7
1957.0,115.0,7213,6.5
1957.0,146.0,4959,8.5
1957.0,85.0,3240,6.9
1957.0,160.0,3274,6.3
1958.0,90.0,4388,6.8
1957.0,86.0,1838,6.7
1958.0,84.0,1300,6.6
1957.0,110.0,1036,6.4
1957.0,147.0,5752,7.1
1956.0,77.0,1392,3.6
1957.0,117.0,3387,6.8
1957.0,109.0,4583,6.6
1957.0,96.0,154258,8.2
1957.0,80.0,1682,7.0
1957.0,91.0,89963,8.2
1957.0,68.0,2089,7.7
1957.0,135.0,6966,7.2
1957.0,100.0,1076,5.0
1957.0,130.0,1991,6.3
1957.0,96.0,26272,8.1
1957.0,78.0,4136,7.3
1957.0,89.0,2090,7.0
1957.0,91.0,2918,7.1
1957.0,91.0,6930,7.2
1957.0,93.0,4810,7.3
1957.0,140.0,3081,8.2
1957.0,92.0,1171,6.3
1957.0,71.0,1587,4.3
1957.0,73.0,1466,3.0
1957.0,94.0,1165,6.5
1956.0,113.0,1114,7.6
1957.0,93.0,2949,7.0
1957.0,110.0,3597,6.7
1957.0,116.0,100661,8.4
1956.0,105.0,24117,7.4
1957.0,81.0,1354,6.6
1958.0,88.0,11151,7.1
1958.0,101.0,8358,7.7
1958.0,91.0,20278,8.0
1958.0,65.0,4622,5.1
1958.0,79.0,1917,5.0
1958.0,143.0,9925,7.9
1958.0,77.0,2898,7.7
1958.0,85.0,1141,6.4
1958.0,105.0,1713,5.6
1958.0,98.0,2811,7.1
1958.0,106.0,9159,6.9
1958.0,166.0,14806,7.9
1958.0,87.0,1102,6.1
1958.0,86.0,21682,6.4
1958.0,94.0,4165,6.9
1958.0,61.0,1121,4.3
1958.0,98.0,4520,7.0
1958.0,145.0,2356,6.7
1958.0,119.0,2170,6.5
1958.0,80.0,2102,6.9
1959.0,86.0,2367,6.3
1958.0,84.0,2185,6.3
1958.0,119.0,1507,7.2
1958.0,108.0,42868,8.0
1958.0,92.0,2472,6.7
1958.0,111.0,2341,7.1
1958.0,121.0,1125,6.4
1958.0,96.0,12806,7.6
1958.0,111.0,1083,6.6
1958.0,86.0,1643,6.5
1958.0,82.0,19808,7.3
1958.0,135.0,2555,7.0
1958.0,76.0,1648,7.2
1958.0,73.0,2330,4.4
1958.0,105.0,1143,6.7
1958.0,100.0,4153,7.9
1958.0,94.0,19904,7.1
1958.0,101.0,1408,5.1
1958.0,98.0,1716,6.5
1958.0,115.0,18749,6.7
1958.0,118.0,1601,6.6
1958.0,97.0,1469,7.0
1958.0,105.0,1140,8.5
1958.0,78.0,1129,6.3
1957.0,108.0,2670,7.2
1958.0,118.0,3414,7.9
1958.0,97.0,3150,7.1
1959.0,75.0,21718,6.9
1958.0,110.0,7217,6.7
1958.0,108.0,1268,6.4
1958.0,77.0,2359,6.3
1958.0,78.0,2306,6.3
1958.0,120.0,5439,7.4
1958.0,101.0,1136,6.9
1958.0,100.0,7328,6.8
1958.0,158.0,4375,7.3
1958.0,69.0,4282,6.1
1958.0,88.0,6418,7.9
1958.0,100.0,4772,8.0
1958.0,139.0,31916,8.1
1958.0,134.0,1194,6.6
1958.0,116.0,4200,7.0
1958.0,109.0,1317,6.5
1958.0,121.0,2789,7.4
1958.0,86.0,2033,6.8
1958.0,102.0,3675,6.5
1958.0,86.0,2552,7.3
1958.0,115.0,9364,7.4
1959.0,98.0,3239,7.0
1958.0,80.0,1206,6.2
1958.0,100.0,6378,7.1
1958.0,111.0,1421,8.3
1958.0,77.0,1469,5.8
1958.0,81.0,2340,7.4
1958.0,95.0,1196,7.1
1958.0,131.0,1187,6.4
1958.0,98.0,2622,7.9
1959.0,94.0,4923,7.9
1958.0,95.0,1353,7.2
1958.0,62.0,1677,3.3
1958.0,123.0,12933,7.9
1959.0,77.0,1955,7.2
1958.0,119.0,3492,7.6
1958.0,84.0,2319,7.5
1958.0,86.0,6768,7.0
1958.0,99.0,2619,7.0
1959.0,79.0,34912,4.0
1958.0,103.0,9910,7.8
1958.0,103.0,1280,6.9
1958.0,80.0,1830,4.7
1958.0,120.0,1566,6.7
1958.0,106.0,1092,6.0
1958.0,94.0,1259,6.9
1958.0,77.0,1121,5.7
1958.0,103.0,1692,6.7
1958.0,93.0,9791,7.3
1957.0,66.0,1134,3.1
1958.0,68.0,2929,3.8
1958.0,100.0,6361,7.4
1958.0,85.0,2256,6.9
1958.0,90.0,1047,6.8
1958.0,106.0,8724,8.0
1958.0,137.0,5440,7.4
1958.0,157.0,7735,6.8
1958.0,69.0,1083,4.0
1958.0,85.0,1255,7.0
1958.0,117.0,1295,7.1
1958.0,120.0,3918,7.1
1958.0,65.0,1259,3.3
1958.0,66.0,1186,2.8
1958.0,80.0,1707,6.8
1958.0,69.0,1278,3.7
1958.0,92.0,2928,6.7
1959.0,101.0,2248,6.7
1958.0,132.0,2672,7.7
1958.0,98.0,1786,6.4
1958.0,95.0,95517,8.0
1958.0,84.0,3316,5.0
1958.0,98.0,1068,6.0
1958.0,128.0,342008,8.3
1958.0,116.0,12259,7.1
1958.0,84.0,1775,7.5
1958.0,69.0,1708,3.7
1958.0,72.0,1015,2.3
1958.0,167.0,7024,7.2
1958.0,98.0,2189,6.5
1959.0,85.0,1564,5.9
1959.0,104.0,1442,6.8
1959.0,92.0,1166,6.5
1959.0,74.0,1649,5.6
1958.0,90.0,4501,7.2
1959.0,161.0,56692,8.0
1959.0,83.0,2718,5.3
1959.0,105.0,10693,8.5
1959.0,72.0,1299,5.2
1959.0,88.0,9053,8.2
1959.0,80.0,3998,6.1
1960.0,84.0,1100,6.7
1959.0,72.0,1520,4.3
1959.0,80.0,2202,5.8
1959.0,212.0,211066,8.1
1959.0,121.0,1708,6.5
1959.0,105.0,1099,6.9
1962.0,82.0,5956,4.4
1959.0,103.0,6755,8.0
1959.0,66.0,5571,6.7
1959.0,77.0,1114,6.0
1959.0,86.0,1951,6.3
1960.0,102.0,1046,6.4
1960.0,110.0,2904,7.5
1959.0,103.0,5526,7.4
1959.0,112.0,2404,7.3
1959.0,82.0,1959,6.9
1959.0,93.0,6668,7.2
1959.0,92.0,2814,7.3
1959.0,84.0,1497,6.7
1959.0,83.0,2023,7.2
1959.0,180.0,11572,7.4
1959.0,98.0,1832,4.5
1959.0,98.0,1115,7.5
1959.0,149.0,2822,6.6
1959.0,77.0,1115,5.5
1959.0,117.0,1540,7.2
1959.0,97.0,1074,6.9
1960.0,94.0,1421,7.0
1960.0,119.0,5269,7.2
1959.0,100.0,1560,6.9
1959.0,74.0,3328,3.5
1959.0,95.0,2918,6.7
1959.0,137.0,3557,8.2
1959.0,89.0,1187,5.9
1959.0,104.0,1982,5.5
1959.0,107.0,3429,7.1
1958.0,74.0,1101,4.3
1959.0,90.0,26551,7.9
1959.0,120.0,2205,6.3
1959.0,93.0,1113,6.0
1959.0,120.0,8863,7.2
1959.0,87.0,8710,7.0
1959.0,105.0,3381,7.2
1959.0,125.0,14122,7.9
1959.0,102.0,2053,6.7
1959.0,67.0,1410,5.0
1959.0,97.0,2259,6.6
1959.0,129.0,14924,7.0
1959.0,126.0,1331,6.9
1959.0,148.0,1886,8.0
1960.0,117.0,1842,7.6
1959.0,69.0,4258,4.0
1959.0,95.0,6152,7.4
1960.0,116.0,3570,7.3
1959.0,114.0,1208,6.7
1959.0,106.0,1179,6.9
1958.0,100.0,1022,6.7
1959.0,101.0,1028,7.1
1959.0,83.0,1517,6.3
1959.0,96.0,1323,7.0
1959.0,118.0,1037,7.2
1959.0,83.0,7808,7.0
1959.0,86.0,7551,6.8
1960.0,96.0,2837,7.9
1959.0,125.0,2747,5.9
1959.0,208.0,5888,8.5
1959.0,181.0,4672,8.5
1959.0,108.0,4162,8.0
1959.0,136.0,285504,8.3
1959.0,129.0,2139,7.1
1959.0,149.0,8939,7.6
1959.0,96.0,3467,7.4
1959.0,94.0,7112,7.9
1959.0,134.0,11465,7.2
1959.0,124.0,11928,7.3
1959.0,100.0,9216,7.5
1959.0,76.0,18313,7.7
1959.0,102.0,14816,7.4
1959.0,99.0,2497,7.8
